State,Country,Date,Time,Confirmed,Deaths,Recovered,Active,Incident_Rate,Case_Fatality_Ratio,Lat,Long
Uttar Pradesh,India,2021-04-10,04:20:59,663991,9039,606646,48306,279.12535473099194,1.3613136322630879,26.925425,80.560982
Uttarakhand,India,2021-04-10,04:20:59,106246,1749,99113,5384,944.336867463797,1.646179620879845,30.156447,79.197608
West Bengal,India,2021-04-10,04:20:59,606455,10378,577474,18603,608.833694981281,1.7112563998977666,23.814082,87.979803
Andaman and Nicobar Islands,India,2021-04-11,04:20:56,5175,62,5038,75,1240.9000661813368,1.1980676328502415,11.225999,92.968178
Andhra Pradesh,India,2021-04-11,04:20:56,921906,7291,895949,18666,1710.2930793243386,0.7908615411983434,15.9129,79.74
Arunachal Pradesh,India,2021-04-11,04:20:56,16878,56,16790,32,1074.718330576176,0.33179286645337125,27.768456,96.384277
Assam,India,2021-04-11,04:20:56,219958,1117,215907,2934,617.7374086062028,0.5078242209876431,26.357149,92.830441
Bihar,India,2021-04-11,04:20:56,279473,1604,265870,11999,223.93683150100583,0.5739373749879237,25.679658,85.60484
Chandigarh,India,2021-04-11,04:20:56,30341,396,26680,3265,2619.051112973716,1.3051646287202137,30.733839,76.76827800000002
Chhattisgarh,India,2021-04-11,04:20:56,432776,4777,342139,85860,1470.2153954424396,1.103804277501525,21.264705,82.035366
Dadra and Nagar Haveli and Daman and Diu,India,2021-04-11,04:20:56,4014,2,3667,345,651.9154686190566,0.04982561036372696,20.194742,73.080901
Delhi,India,2021-04-11,04:20:56,714423,11235,674415,28773,3818.213768407564,1.5725977467130818,28.646519,77.10898
Goa,India,2021-04-11,04:20:56,61779,846,56964,3969,3894.657210401892,1.3693973680376827,15.359682,74.057396
Gujarat,India,2021-04-11,04:20:56,342026,4746,312151,25129,535.4832531027995,1.387613807137469,22.694884,71.590923
Haryana,India,2021-04-11,04:20:56,313441,3252,290736,19453,1111.3080050652566,1.0375158323257008,29.20004,76.332824
Himachal Pradesh,India,2021-04-11,04:20:56,69114,1115,62776,5223,927.4613171979702,1.6132766154469427,31.927213,77.233081
Jammu and Kashmir,India,2021-04-11,04:20:56,137475,2029,128691,6755,1010.3760605365742,1.475904709947263,33.75943,76.612638
Jharkhand,India,2021-04-11,04:20:56,137088,1192,123603,12293,355.2059509433966,0.869514472455649,23.654536,85.557631
Karnataka,India,2021-04-11,04:20:56,1055040,12849,980519,61672,1561.572019205986,1.217868516833485,14.70518,76.166436
Kerala,India,2021-04-11,04:20:56,1160204,4767,1115342,40095,3249.9218545230524,0.41087601835539267,10.450898,76.405749
Ladakh,India,2021-04-11,04:20:56,10765,131,10023,611,3924.6925687869366,1.2169066418950303,34.1526,77.5771
Lakshadweep,India,2021-04-11,04:20:56,794,1,733,60,1232.3643079979513,0.12594458438287154,13.6999972,72.18333259999999
Madhya Pradesh,India,2021-04-11,04:20:56,332206,4160,295339,32707,389.1870057234176,1.2522350589694347,23.541513,78.289633
Maharashtra,India,2021-04-11,04:20:56,3343951,57638,2748153,538160,2715.475333341459,1.7236496587420091,19.449759,76.108221
Manipur,India,2021-04-11,04:20:56,29486,375,29010,101,953.7626009001972,1.271790002034864,24.738975,93.882541
Meghalaya,India,2021-04-11,04:20:56,14246,151,13893,202,423.14306845555456,1.0599466516917029,25.536934,91.278882
Mizoram,India,2021-04-11,04:20:56,4612,11,4458,143,372.16238287213815,0.23850823937554205,23.309381,92.83822
Nagaland,India,2021-04-11,04:20:56,12400,92,12152,156,551.1858274121603,0.7419354838709677,26.06702,94.470302
Odisha,India,2021-04-11,04:20:56,348182,1926,339603,6653,751.0990838921819,0.5531589800736396,20.505428,84.418059
Puducherry,India,2021-04-11,04:20:56,43737,689,40830,2218,3094.1422327741234,1.575325239499737,11.882658,78.86498
Punjab,India,2021-04-11,04:20:56,269733,7448,234270,28015,894.8928769767721,2.761249087060167,30.841465000000003,75.40879
Rajasthan,India,2021-04-11,04:20:56,358688,2916,327866,27906,442.6460536191759,0.8129627977518066,26.583423,73.847973
Sikkim,India,2021-04-11,04:20:56,6351,136,6099,116,920.1000795362846,2.141395055896709,27.571671,88.472712
Tamil Nadu,India,2021-04-11,04:20:56,926816,12886,876257,37673,1190.6486568364824,1.3903514829264925,11.006091,78.400624
Telangana,India,2021-04-11,04:20:56,327278,1759,305335,20184,831.4412729279055,0.5374635630870391,18.1124,79.0193
Tripura,India,2021-04-11,04:20:56,33733,393,33104,236,808.9848083622356,1.1650312750125988,23.746783,91.743565
Uttar Pradesh,India,2021-04-11,04:20:56,676739,9085,608853,58801,284.4842978824965,1.3424673323097975,26.925425,80.560982
Uttarakhand,India,2021-04-11,04:20:56,107479,1752,99486,6241,955.2960316448756,1.6300858772411355,30.156447,79.197608
West Bengal,India,2021-04-11,04:20:56,610498,10390,578742,21366,612.8925528170797,1.7018892772785497,23.814082,87.979803
Andaman and Nicobar Islands,India,2021-04-12,04:21:00,5190,62,5040,88,1244.4968779673698,1.1946050096339114,11.225999,92.968178
Andhra Pradesh,India,2021-04-12,04:21:00,925401,7300,897147,20954,1716.77690122401,0.7888472132621426,15.9129,79.74
Arunachal Pradesh,India,2021-04-12,04:21:00,16882,56,16790,36,1074.973033344413,0.33171425186589265,27.768456,96.384277
Assam,India,2021-04-12,04:21:00,220310,1118,215943,3249,618.7259771867018,0.5074667513957605,26.357149,92.830441
Bihar,India,2021-04-12,04:21:00,283229,1610,266923,14696,226.94644867016987,0.5684446154878208,25.679658,85.60484
Chandigarh,India,2021-04-12,04:21:00,30743,399,27037,3307,2653.751964870998,1.2978564226002667,30.733839,76.76827800000002
Chhattisgarh,India,2021-04-12,04:21:00,443297,4899,348121,90277,1505.957063592822,1.105128164639057,21.264705,82.035366
Dadra and Nagar Haveli and Daman and Diu,India,2021-04-12,04:21:00,4083,2,3687,394,663.1217883337339,0.04898359049718344,20.194742,73.080901
Delhi,India,2021-04-12,04:21:00,725197,11283,679573,34341,3875.795110470772,1.5558530992268307,28.646519,77.10898
Goa,India,2021-04-12,04:21:00,62304,848,57134,4322,3927.754137115839,1.3610683102208525,15.359682,74.057396
Gujarat,India,2021-04-12,04:21:00,347495,4800,315127,27568,544.0456369894608,1.3813148390624326,22.694884,71.590923
Haryana,India,2021-04-12,04:21:00,316881,3268,292632,20981,1123.5045573268449,1.0313019714025138,29.20004,76.332824
Himachal Pradesh,India,2021-04-12,04:21:00,69686,1115,63202,5369,935.1371552834122,1.6000344402031972,31.927213,77.233081
Jammu and Kashmir,India,2021-04-12,04:21:00,138390,2034,129021,7335,1017.1008766514384,1.4697593756774334,33.75943,76.612638
Jharkhand,India,2021-04-12,04:21:00,139384,1213,124238,13933,361.1550702198179,0.8702577053320324,23.654536,85.557631
Karnataka,India,2021-04-12,04:21:00,1065290,12889,983157,69244,1576.743115275198,1.2099052840071718,14.70518,76.166436
Kerala,India,2021-04-12,04:21:00,1167190,4783,1117700,44707,3269.490787293236,0.40978760955799826,10.450898,76.405749
Ladakh,India,2021-04-12,04:21:00,10780,131,10037,612,3930.1612532766535,1.215213358070501,34.1526,77.5771
Lakshadweep,India,2021-04-12,04:21:00,799,1,736,62,1240.1247885269056,0.1251564455569462,13.6999972,72.18333259999999
Madhya Pradesh,India,2021-04-12,04:21:00,338145,4184,298645,35316,396.1446814637455,1.2373390113708616,23.541513,78.289633
Maharashtra,India,2021-04-12,04:21:00,3407245,57987,2782161,567097,2766.87360315717,1.7018735077753435,19.449759,76.108221
Manipur,India,2021-04-12,04:21:00,29496,376,29013,107,954.0860637642344,1.2747491185245456,24.738975,93.882541
Meghalaya,India,2021-04-12,04:21:00,14273,151,13933,189,423.9450383311898,1.057941567995516,25.536934,91.278882
Mizoram,India,2021-04-12,04:21:00,4619,12,4464,143,372.7272433838695,0.2597964927473479,23.309381,92.83822
Nagaland,India,2021-04-12,04:21:00,12405,93,12155,157,551.4080797619233,0.7496977025392987,26.06702,94.470302
Odisha,India,2021-04-12,04:21:00,349561,1926,340062,7573,754.0738661517108,0.5509767966106058,20.505428,84.418059
Puducherry,India,2021-04-12,04:21:00,44043,691,41036,2316,3115.789980064264,1.5689212814749223,11.882658,78.86498
Punjab,India,2021-04-12,04:21:00,272772,7507,237391,27874,904.9753639291748,2.752115319754227,30.841465000000003,75.40879
Rajasthan,India,2021-04-12,04:21:00,363793,2926,328881,31986,448.9459803067871,0.8043035462474539,26.583423,73.847973
Sikkim,India,2021-04-12,04:21:00,6405,136,6100,169,927.923320647127,2.1233411397345825,27.571671,88.472712
Tamil Nadu,India,2021-04-12,04:21:00,933434,12908,878571,41955,1199.1505739494194,1.3828508496583582,11.006091,78.400624
Telangana,India,2021-04-12,04:21:00,329529,1765,305900,21864,837.1598800611705,0.5356129506052578,18.1124,79.0193
Tripura,India,2021-04-12,04:21:00,33743,394,33106,243,809.224628362936,1.1676495865809204,23.746783,91.743565
Uttar Pradesh,India,2021-04-12,04:21:00,692015,9152,611622,71241,290.90594955980936,1.322514685375317,26.925425,80.560982
Uttarakhand,India,2021-04-12,04:21:00,108812,1760,99729,7323,967.14401692742,1.6174686615446825,30.156447,79.197608
West Bengal,India,2021-04-12,04:21:00,614896,10400,580515,23981,617.30780306735,1.6913429262834692,23.814082,87.979803
Andaman and Nicobar Islands,India,2021-04-13,04:20:37,5201,62,5050,89,1247.134539943794,1.1920784464526053,11.225999,92.968178
Andhra Pradesh,India,2021-04-13,04:20:37,928664,7311,898238,23115,1722.830323501157,0.7872599777745234,15.9129,79.74
Arunachal Pradesh,India,2021-04-13,04:20:37,16888,56,16791,41,1075.3550874967684,0.33159639981051636,27.768456,96.384277
Assam,India,2021-04-13,04:20:37,220893,1118,216041,3734,620.3632938981531,0.5061274010493768,26.357149,92.830441
Bihar,India,2021-04-13,04:20:37,286228,1616,267559,17053,229.349494966848,0.5645848763922467,25.679658,85.60484
Chandigarh,India,2021-04-13,04:20:37,31167,400,27412,3355,2690.351868364649,1.2834087335964321,30.733839,76.76827800000002
Chhattisgarh,India,2021-04-13,04:20:37,456873,5031,352986,98856,1552.0770984573398,1.1011812910808911,21.264705,82.035366
Dadra and Nagar Haveli and Daman and Diu,India,2021-04-13,04:20:37,4209,2,3706,501,683.5855025953186,0.047517224994060345,20.194742,73.080901
Delhi,India,2021-04-13,04:20:37,736688,11355,687238,38095,3937.208439006907,1.541358078318094,28.646519,77.10898
Goa,India,2021-04-13,04:20:37,62780,850,57365,4565,3957.762017336485,1.35393437400446,15.359682,74.057396
Gujarat,India,2021-04-13,04:20:37,353516,4855,317981,30680,553.472243934348,1.3733466094886795,22.694884,71.590923
Haryana,India,2021-04-13,04:20:37,320699,3282,294930,22487,1137.0413121334564,1.0233895334877876,29.20004,76.332824
Himachal Pradesh,India,2021-04-13,04:20:37,70775,1124,63582,6069,949.7507700999269,1.5881314023313318,31.927213,77.233081
Jammu and Kashmir,India,2021-04-13,04:20:37,139381,2034,129439,7908,1024.384256727756,1.4593093750224206,33.75943,76.612638
Jharkhand,India,2021-04-13,04:20:37,141750,1232,125175,15343,367.2855650839349,0.8691358024691358,23.654536,85.557631
Karnataka,India,2021-04-13,04:20:37,1074869,12941,985924,76004,1590.9210595919765,1.203960668695441,14.70518,76.166436
Kerala,India,2021-04-13,04:20:37,1172882,4794,1120174,47914,3285.435013649933,0.40873676976882584,10.450898,76.405749
Ladakh,India,2021-04-13,04:20:37,10905,131,10053,721,3975.733624024296,1.2012838147638698,34.1526,77.5771
Lakshadweep,India,2021-04-13,04:20:37,813,1,737,75,1261.8541340079778,0.12300123001230012,13.6999972,72.18333259999999
Madhya Pradesh,India,2021-04-13,04:20:37,344634,4221,301762,38651,403.74669491365086,1.224777590139104,23.541513,78.289633
Maharashtra,India,2021-04-13,04:20:37,3458996,58245,2834473,566278,2808.898311047852,1.683870117224767,19.449759,76.108221
Manipur,India,2021-04-13,04:20:37,29514,376,29035,103,954.6682969195014,1.2739716744595786,24.738975,93.882541
Meghalaya,India,2021-04-13,04:20:37,14300,151,13956,193,424.74700820682506,1.055944055944056,25.536934,91.278882
Mizoram,India,2021-04-13,04:20:37,4655,12,4468,175,375.632240301345,0.2577873254564984,23.309381,92.83822
Nagaland,India,2021-04-13,04:20:37,12416,93,12156,167,551.8970349314018,0.7490335051546392,26.06702,94.470302
Odisha,India,2021-04-13,04:20:37,351302,1928,340600,8774,757.8295557193975,0.5488155490148078,20.505428,84.418059
Puducherry,India,2021-04-13,04:20:37,44555,693,41268,2594,3152.0110474255453,1.5553809897879025,11.882658,78.86498
Punjab,India,2021-04-13,04:20:37,276223,7559,240798,27866,916.4247428277404,2.7365570571603377,30.841465000000003,75.40879
Rajasthan,India,2021-04-13,04:20:37,369564,2951,330172,36441,456.0677975279828,0.7985085127339243,26.583423,73.847973
Sikkim,India,2021-04-13,04:20:37,6410,136,6113,161,928.6476948240568,2.1216848673946958,27.571671,88.472712
Tamil Nadu,India,2021-04-13,04:20:37,940145,12927,880910,46308,1207.7719649655753,1.3750006647910695,11.006091,78.400624
Telangana,India,2021-04-13,04:20:37,332581,1772,306678,24131,844.9134069251088,0.5328025353222222,18.1124,79.0193
Tripura,India,2021-04-13,04:20:37,33805,394,33113,298,810.7115123672776,1.165508060937731,23.746783,91.743565
Uttar Pradesh,India,2021-04-13,04:20:37,705619,9224,614819,81576,296.6247338893566,1.3072210357147411,26.925425,80.560982
Uttarakhand,India,2021-04-13,04:20:37,110146,1767,100533,7846,979.0008904209794,1.6042343798231438,30.156447,79.197608
West Bengal,India,2021-04-13,04:20:37,619407,10414,582462,26531,621.8364965368746,1.681285487571177,23.814082,87.979803
Andaman and Nicobar Islands,India,2021-04-14,04:20:41,5209,62,5054,93,1249.0528395630113,1.1902476483010174,11.225999,92.968178
Andhra Pradesh,India,2021-04-14,04:20:41,932892,7321,899721,25850,1730.673985587512,0.7847639383765752,15.9129,79.74
Arunachal Pradesh,India,2021-04-14,04:20:41,16902,56,16791,55,1076.246547185598,0.3313217370725358,27.768456,96.384277
